sibid,childid,round,theta_eap,ppvt_score,yc,country,group,language
16,PE011011,3,-1.63654995,-0.22496736,1,3,16,5
7,PE011013,3,-1.530300021,-0.091976911,1,3,16,5
16,PE011014,3,-1.370319963,0.108266242,1,3,16,5
11,PE011016,3,-0.942900002,0.64325738,1,3,16,5
3,PE011019,3,-0.977319002,0.600175977,1,3,16,5
4,PE011022,3,-0.959132016,0.622940183,1,3,16,5
7,PE011032,3,-0.380041003,1.347774386,1,3,16,5
3,PE011041,3,-2.408479929,-1.191173315,1,3,16,5
6,PE011044,3,-1.404039979,0.066059716,1,3,16,5
4,PE011047,3,0.0163181,1.843887329,1,3,16,5
3,PE011054,3,-0.208260998,1.562787175,1,3,16,5
3,PE011056,3,-0.456699997,1.251822114,1,3,16,5
18,PE011061,3,-0.792747974,0.83119905,1,3,16,5
3,PE011063,3,-2.31607008,-1.07550621,1,3,16,5
16,PE011066,3,-1.37658,0.100430705,1,3,16,5
3,PE011067,3,-1.500810027,-0.055065002,1,3,16,5
5,PE011074,3,-1.13428998,0.403699219,1,3,16,5
6,PE011079,3,-1.48766005,-0.038605496,1,3,16,5
3,PE011080,3,-0.518989027,1.173856497,1,3,16,5
16,PE011086,3,-0.409162015,1.311324239,1,3,16,5
15,PE011093,3,-0.573893011,1.105134487,1,3,16,5
5,PE011095,3,-0.912595987,0.681188226,1,3,16,5
19,PE011099,3,-1.066779971,0.48819986,1,3,16,5
9,PE011100,3,-1.534719944,-0.09750922,1,3,16,5
16,PE021006,3,-1.667639971,-0.263881981,1,3,16,5
3,PE021007,3,-3.035559893,-1.9760741,1,3,16,5
4,PE021012,3,-3.20720005,-2.190912008,1,3,16,5
17,PE021014,3,-2.164720058,-0.886065066,1,3,16,5
3,PE021020,3,-3.099210024,-2.055743456,1,3,16,5
4,PE021026,3,-3.032939911,-1.972794771,1,3,16,5
16,PE021036,3,-1.278489947,0.223207638,1,3,16,5
5,PE021040,3,-2.295599937,-1.0498842,1,3,16,5
16,PE021042,3,-1.499869943,-0.053888321,1,3,16,5
4,PE021043,3,-0.340066999,1.39780879,1,3,16,5
16,PE021046,3,-1.964519978,-0.63547945,1,3,16,5
15,PE021050,3,-0.814893007,0.803480625,1,3,16,5
4,PE021051,3,-0.509078979,1.186260581,1,3,16,5
5,PE021057,3,-2.86571002,-1.763477087,1,3,16,5
17,PE021059,3,-0.396254003,1.327480912,1,3,16,5
7,PE021062,3,-1.335190058,0.15223749,1,3,16,5
16,PE021066,3,-1.612859964,-0.195315182,1,3,16,5
16,PE021069,3,-1.295819998,0.201516032,1,3,16,5
7,PE021073,3,-0.936114013,0.65175128,1,3,16,5
3,PE021074,3,-2.045059919,-0.736289382,1,3,16,5
16,PE021075,3,-1.279090047,0.2224565,1,3,16,5
3,PE021077,3,-3.134730101,-2.100203037,1,3,16,5
3,PE021080,3,-1.610100031,-0.191860646,1,3,16,5
16,PE021087,3,-1.265460014,0.239516884,1,3,16,5
4,PE021089,3,-1.894909978,-0.548350334,1,3,16,5
17,PE021091,3,-2.853519917,-1.748219132,1,3,16,5
4,PE021096,3,-0.290176004,1.460256219,1,3,16,5
10,PE021099,3,-2.144609928,-0.860893667,1,3,16,5
17,PE031002,3,-2.882590055,-1.784605503,1,3,16,5
16,PE031004,3,-2.300470114,-1.055980086,1,3,16,5
16,PE031006,3,-2.504839897,-1.311784744,1,3,16,5
6,PE031011,3,-1.631299973,-0.218396097,1,3,16,5
16,PE031021,3,-1.974760056,-0.648296714,1,3,16,5
5,PE031022,3,-1.130599976,0.408317924,1,3,16,5
16,PE031023,3,-0.970941007,0.608159184,1,3,16,5
5,PE031026,3,-1.226019979,0.28888303,1,3,16,5
4,PE031029,3,0.121338002,1.975338221,1,3,16,5
8,PE031044,3,-0.699909985,0.94740212,1,3,16,5
22,PE031047,3,-2.232490063,-0.970891118,1,3,16,5
16,PE031048,3,-2.914050102,-1.823983192,1,3,16,5
16,PE031062,3,-2.253210068,-0.996825814,1,3,16,5
16,PE031069,3,-2.319789886,-1.080162168,1,3,16,5
3,PE031075,3,-1.781309962,-0.406159937,1,3,16,5
16,PE031076,3,-1.432729959,0.030149164,1,3,16,5
16,PE031080,3,-1.356660008,0.125364065,1,3,16,5
5,PE031081,3,-0.808108985,0.811972022,1,3,16,5
16,PE031085,3,-1.936319947,-0.600182176,1,3,16,5
17,PE031086,3,-2.222660065,-0.95858711,1,3,16,5
16,PE031088,3,-2.418030024,-1.203126907,1,3,16,5
6,PE031090,3,-2.43095994,-1.219310999,1,3,16,5
16,PE031092,3,-2.835989952,-1.726277232,1,3,16,5
3,PE031097,3,-2.088059902,-0.790111363,1,3,16,5
16,PE031100,3,-0.400148004,1.322606921,1,3,16,5
16,PE041004,3,-2.133850098,-0.847425878,1,3,16,5
16,PE041007,3,-0.579109013,1.098605752,1,3,16,5
6,PE041010,3,-0.594178975,1.079743028,1,3,16,5
10,PE041012,3,-1.301489949,0.194419086,1,3,16,5
5,PE041013,3,-1.201390028,0.319711715,1,3,16,5
16,PE041014,3,-0.59870398,1.074079156,1,3,16,5
5,PE041019,3,-1.523959994,-0.084041253,1,3,16,5
16,PE041020,3,-2.240259886,-0.980616391,1,3,16,5
17,PE041021,3,-3.123189926,-2.085758448,1,3,16,5
17,PE041023,3,-2.581559896,-1.407813311,1,3,16,5
16,PE041024,3,-3.191440105,-2.171185493,1,3,16,5
3,PE041025,3,-2.520620108,-1.331536531,1,3,16,5
4,PE041030,3,-2.79798007,-1.678701162,1,3,16,5
16,PE041032,3,-2.872129917,-1.771512747,1,3,16,5
9,PE041034,3,-2.050450087,-0.743036091,1,3,16,5
16,PE041039,3,-2.241970062,-0.982756972,1,3,16,5
6,PE041041,3,-1.980309963,-0.655243397,1,3,16,5
16,PE041046,3,-1.915060043,-0.573571682,1,3,16,5
3,PE041047,3,-1.651299953,-0.243429586,1,3,16,5
16,PE041050,3,-1.694090009,-0.296988845,1,3,16,5
16,PE041052,3,-2.352380037,-1.120954514,1,3,16,5
3,PE041053,3,-0.568574011,1.111792207,1,3,16,5
16,PE041055,3,-2.669929981,-1.518424034,1,3,16,5
3,PE041064,3,-1.996620059,-0.675658345,1,3,16,5
16,PE041071,3,-2.67866993,-1.529363632,1,3,16,5
16,PE041074,3,-2.019350052,-0.704108953,1,3,16,5
7,PE041079,3,-2.158469915,-0.878241897,1,3,16,5
16,PE041080,3,-2.823090076,-1.710130811,1,3,16,5
16,PE041085,3,-1.819210052,-0.453598559,1,3,16,5
16,PE041089,3,-2.2660501,-1.012897372,1,3,16,5
16,PE041092,3,-1.988049984,-0.664931417,1,3,16,5
17,PE041097,3,-1.966330051,-0.637745082,1,3,16,5
21,PE041099,3,-2.096580029,-0.800775826,1,3,16,5
16,PE041101,3,-2.260129929,-1.005487204,1,3,16,5
17,PE051003,3,-2.974590063,-1.89975965,1,3,16,5
17,PE051004,3,-0.92829603,0.661536872,1,3,16,5
5,PE051008,3,-1.781909943,-0.406910926,1,3,16,5
15,PE051010,3,-1.316230059,0.175969258,1,3,16,5
16,PE051015,3,-1.263859987,0.2415196,1,3,16,5
3,PE051017,3,-2.565340042,-1.387511373,1,3,16,5
3,PE051031,3,-1.36548996,0.114311837,1,3,16,5
3,PE051034,3,-2.326319933,-1.088335633,1,3,16,5
3,PE051039,3,-0.418033987,1.300219417,1,3,16,5
7,PE051051,3,-2.026350021,-0.712870657,1,3,16,5
16,PE051052,3,-1.817229986,-0.451120168,1,3,16,5
16,PE051058,3,-2.045840025,-0.737265825,1,3,16,5
8,PE051078,3,-1.151280046,0.382433176,1,3,16,5
16,PE051082,3,-2.066629887,-0.763287961,1,3,16,5
16,PE051083,3,-1.984689951,-0.660725713,1,3,16,5
16,PE051084,3,-0.695132971,0.95338136,1,3,16,5
4,PE051087,3,-2.291960001,-1.04532814,1,3,16,5
17,PE051089,3,-2.594449997,-1.423947573,1,3,16,5
3,PE061003,3,-0.90920198,0.685436428,1,3,16,5
11,PE061006,3,-1.384209991,0.090880431,1,3,16,5
15,PE061009,3,-0.769928992,0.859761,1,3,16,5
17,PE061011,3,-1.891759992,-0.544407547,1,3,16,5
6,PE061013,3,-1.550899982,-0.117761381,1,3,16,5
16,PE061033,3,-0.0245756,1.792701721,1,3,16,5
3,PE061034,3,-2.54843998,-1.366357923,1,3,16,5
4,PE061037,3,-0.553785026,1.130303144,1,3,16,5
17,PE061043,3,-1.527209997,-0.088109203,1,3,16,5
3,PE061044,3,-1.251569986,0.256902695,1,3,16,5
18,PE061049,3,-0.197488993,1.576270223,1,3,16,5
6,PE061050,3,-2.360209942,-1.130754948,1,3,16,5
16,PE061059,3,-1.22724998,0.287343442,1,3,16,5
3,PE061085,3,-1.292299986,0.205921948,1,3,16,5
8,PE061087,3,-1.242730021,0.267967463,1,3,16,5
5,PE061094,3,-1.007949948,0.561835945,1,3,16,5
3,PE061100,3,-1.432989955,0.029823733,1,3,16,5
3,PE071013,3,0.043846998,1.878344655,1,3,16,5
4,PE071026,3,-0.963702023,0.617220044,1,3,16,5
3,PE071044,3,-1.631790042,-0.219009504,1,3,16,5
16,PE071049,3,-1.562180042,-0.131880358,1,3,16,5
4,PE071053,3,-0.841615021,0.77003336,1,3,16,5
3,PE071059,3,-0.72191298,0.919861495,1,3,16,5
3,PE071071,3,-0.584231019,1.092194676,1,3,16,5
5,PE071082,3,-1.512509942,-0.069709502,1,3,16,5
3,PE071088,3,-3.055629969,-2.001195192,1,3,16,5
5,PE071089,3,-0.017528599,1.801522255,1,3,16,5
6,PE071092,3,-1.224120021,0.291261137,1,3,16,5
10,PE071101,3,-1.534610033,-0.097371645,1,3,16,5
4,PE071102,3,-1.483710051,-0.033661377,1,3,16,5
3,PE081010,3,-1.627150059,-0.213201746,1,3,16,5
16,PE081012,3,-0.925355971,0.665216863,1,3,16,5
10,PE081014,3,-1.513219953,-0.070598207,1,3,16,5
8,PE081017,3,-0.371717006,1.358193278,1,3,16,5
18,PE081020,3,-0.998593986,0.573546588,1,3,16,5
10,PE081029,3,-1.453459978,0.004201903,1,3,16,5
8,PE081042,3,-1.024839997,0.540695131,1,3,16,5
3,PE081043,3,-1.110820055,0.433075964,1,3,16,5
16,PE081051,3,-0.889267027,0.710388482,1,3,16,5
3,PE081054,3,-0.681491017,0.97045666,1,3,16,5
7,PE081056,3,-1.099159956,0.447670639,1,3,16,5
8,PE081059,3,-2.050829887,-0.743511498,1,3,16,5
6,PE081061,3,-1.09829998,0.448747039,1,3,16,5
4,PE081062,3,-1.52098,-0.080311269,1,3,16,5
5,PE081063,3,-0.870151997,0.734314322,1,3,16,5
6,PE081064,3,-0.596873999,1.076369762,1,3,16,5
10,PE081078,3,-0.754281998,0.879345953,1,3,16,5
16,PE081080,3,-1.414839983,0.05254161,1,3,16,5
6,PE081089,3,-0.849023998,0.760759711,1,3,16,5
17,PE081096,3,0.313542992,2.215916634,1,3,16,5
3,PE081098,3,-1.651890039,-0.244168177,1,3,16,5
4,PE081102,3,-0.0476771,1.763786197,1,3,16,5
16,PE091001,3,-1.518900037,-0.077707827,1,3,16,5
4,PE091002,3,-2.723839998,-1.585901856,1,3,16,5
17,PE091004,3,-2.961829901,-1.88378799,1,3,16,5
16,PE091007,3,-1.475029945,-0.022796702,1,3,16,5
9,PE091013,3,-0.948961973,0.635669768,1,3,16,5
16,PE091020,3,-1.774739981,-0.397936463,1,3,16,5
5,PE091023,3,-0.736966014,0.90101999,1,3,16,5
4,PE091034,3,-1.801149964,-0.430993199,1,3,16,5
16,PE091037,3,-1.328999996,0.159985438,1,3,16,5
16,PE091038,3,-0.628084004,1.037304878,1,3,16,5
3,PE091042,3,-1.484560013,-0.034725256,1,3,16,5
4,PE091046,3,-2.096149921,-0.800237477,1,3,16,5
16,PE091060,3,-1.67640996,-0.27485916,1,3,16,5
11,PE091062,3,-0.984860003,0.590737104,1,3,16,5
6,PE091063,3,-1.473109961,-0.020393502,1,3,16,5
3,PE091064,3,-2.845710039,-1.738443613,1,3,16,5
16,PE091067,3,-1.544370055,-0.109588027,1,3,16,5
3,PE091069,3,-1.019950032,0.546815753,1,3,16,5
3,PE091077,3,-1.454220057,0.003250531,1,3,16,5
5,PE091078,3,-2.767849922,-1.640987992,1,3,16,5
6,PE091089,3,-1.62270999,-0.207644224,1,3,16,5
4,PE091091,3,-1.37203002,0.106125802,1,3,16,5
3,PE091093,3,-2.014080048,-0.697512627,1,3,16,5
8,PE101002,3,-0.878207028,0.724232018,1,3,16,5
3,PE101005,3,-0.938462019,0.648812294,1,3,16,5
4,PE101006,3,-0.355278999,1.378768325,1,3,16,5
16,PE101007,3,-0.180134997,1.597991824,1,3,16,5
6,PE101012,3,-2.403000116,-1.18431437,1,3,16,5
17,PE101014,3,-0.807080984,0.813258767,1,3,16,5
16,PE101020,3,-0.840165973,0.771847069,1,3,16,5
4,PE101032,3,-2.063030005,-0.758782089,1,3,16,5
3,PE101033,3,-0.560679018,1.121674061,1,3,16,5
16,PE101034,3,-1.222599983,0.293163747,1,3,16,5
5,PE101036,3,-0.292695999,1.457101941,1,3,16,5
7,PE101046,3,-1.059360027,0.497487217,1,3,16,5
3,PE101048,3,-2.018349886,-0.702857077,1,3,16,5
3,PE101058,3,-1.108909965,0.435466766,1,3,16,5
16,PE101060,3,-1.264799953,0.240343064,1,3,16,5
7,PE101064,3,-1.677240014,-0.275898129,1,3,16,5
3,PE101066,3,-1.930379987,-0.592747271,1,3,16,5
16,PE101067,3,-1.263509989,0.241957679,1,3,16,5
7,PE101070,3,-0.118931003,1.674599409,1,3,16,5
7,PE101071,3,-1.926849961,-0.588328838,1,3,16,5
8,PE101079,3,-1.570459962,-0.14224413,1,3,16,5
16,PE101087,3,-0.820405006,0.796581388,1,3,16,5
16,PE101089,3,-0.181269005,1.596572399,1,3,16,5
16,PE101095,3,-1.232529998,0.280734599,1,3,16,5
8,PE101098,3,-1.707299948,-0.313523412,1,3,16,5
16,PE111002,3,-2.31904006,-1.079223633,1,3,16,5
17,PE111003,3,-1.647230029,-0.238335356,1,3,16,5
10,PE111006,3,-1.056030035,0.501655281,1,3,16,5
7,PE111007,3,-1.610569954,-0.19244884,1,3,16,5
4,PE111008,3,-0.437617987,1.275706649,1,3,16,5
4,PE111009,3,-0.178169996,1.60045135,1,3,16,5
17,PE111013,3,-2.969700098,-1.893638968,1,3,16,5
17,PE111014,3,-2.262190104,-1.008065939,1,3,16,5
18,PE111015,3,-1.726580024,-0.337655813,1,3,16,5
16,PE111017,3,-2.681529999,-1.532943487,1,3,16,5
7,PE111027,3,-0.934894979,0.653277099,1,3,16,5
16,PE111037,3,-1.51631999,-0.074478447,1,3,16,5
16,PE111038,3,-2.329530001,-1.092353582,1,3,16,5
5,PE111044,3,-1.490389943,-0.042022437,1,3,16,5
6,PE111047,3,-1.058779955,0.498213291,1,3,16,5
7,PE111048,3,-2.665339947,-1.512678742,1,3,16,5
16,PE111050,3,-3.03215003,-1.971806049,1,3,16,5
5,PE111056,3,-1.44295001,0.017356973,1,3,16,5
16,PE111061,3,-1.782850027,-0.408087611,1,3,16,5
16,PE111066,3,-2.01364994,-0.696974277,1,3,16,5
16,PE111071,3,-1.268769979,0.235373884,1,3,16,5
5,PE111072,3,-1.603420019,-0.183499441,1,3,16,5
17,PE111074,3,-3.182679892,-2.160220623,1,3,16,5
5,PE111077,3,-2.431250095,-1.21967423,1,3,16,5
6,PE111079,3,-1.848799944,-0.490635514,1,3,16,5
3,PE111081,3,-1.940709949,-0.605677009,1,3,16,5
19,PE111082,3,-2.316270113,-1.07575655,1,3,16,5
16,PE111085,3,-1.852540016,-0.495316863,1,3,16,5
5,PE111091,3,-2.207720041,-0.939887047,1,3,16,5
17,PE111092,3,-2.691849947,-1.545860648,1,3,16,5
8,PE111093,3,-1.682090044,-0.281968802,1,3,16,5
16,PE111094,3,-1.779839993,-0.404320031,1,3,16,5
17,PE111095,3,-2.301980019,-1.05787003,1,3,16,5
16,PE111097,3,-1.654850006,-0.247873098,1,3,16,5
16,PE111098,3,-2.424809933,-1.211613178,1,3,16,5
4,PE111099,3,-1.393129945,0.079715535,1,3,16,5
16,PE111100,3,-1.887969971,-0.539663672,1,3,16,5
3,PE121001,3,-1.261209965,0.244836569,1,3,16,5
3,PE121002,3,-1.937399983,-0.601534009,1,3,16,5
16,PE121035,3,-1.497959971,-0.051497657,1,3,16,5
5,PE121039,3,-0.767967999,0.862215519,1,3,16,5
5,PE121044,3,-0.611967027,1.057478189,1,3,16,5
17,PE121055,3,-2.531800032,-1.345530152,1,3,16,5
16,PE121061,3,-1.273000002,0.230079263,1,3,16,5
7,PE121062,3,-0.378066987,1.350245118,1,3,16,5
16,PE121064,3,-1.624539971,-0.209934771,1,3,16,5
16,PE121081,3,-1.602329969,-0.182135046,1,3,16,5
8,PE121084,3,-0.282828003,1.469453454,1,3,16,5
4,PE121093,3,-1.676280022,-0.274696529,1,3,16,5
16,PE121101,3,-0.574568987,1.10428834,1,3,16,5
5,PE131006,3,-1.337000012,0.149972007,1,3,16,5
17,PE131007,3,-1.865579963,-0.511638641,1,3,16,5
3,PE131012,3,0.092481397,1.939219117,1,3,16,5
16,PE131013,3,-3.120399952,-2.082266331,1,3,16,5
17,PE131019,3,-1.33307004,0.154891059,1,3,16,5
3,PE131021,3,-2.532569885,-1.346493721,1,3,16,5
5,PE131026,3,-1.059389949,0.497449785,1,3,16,5
16,PE131028,3,-2.790299892,-1.669088125,1,3,16,5
11,PE131034,3,-2.087359905,-0.789235234,1,3,16,5
4,PE131040,3,-0.932026029,0.6568681,1,3,16,5
5,PE131044,3,0.555851996,2.519208908,1,3,16,5
5,PE131060,3,-0.747231007,0.888171554,1,3,16,5
16,PE131064,3,-1.918740034,-0.57817781,1,3,16,5
18,PE131067,3,-0.691204011,0.95829916,1,3,16,5
3,PE131068,3,-1.569489956,-0.141029999,1,3,16,5
18,PE131076,3,-0.329596013,1.410915136,1,3,16,5
6,PE131082,3,-1.626049995,-0.211824819,1,3,16,5
16,PE131089,3,-1.433490038,0.029197792,1,3,16,5
16,PE131090,3,-1.499580026,-0.05352544,1,3,16,5
16,PE131095,3,-2.108989954,-0.816309035,1,3,16,5
11,PE131101,3,-0.585156977,1.091035604,1,3,16,5
3,PE141006,3,-0.595399976,1.078214765,1,3,16,5
9,PE141007,3,-0.848825991,0.761007547,1,3,16,5
16,PE141008,3,-2.749540091,-1.618070006,1,3,16,5
5,PE141010,3,-0.296837986,1.451917529,1,3,16,5
4,PE141012,3,-1.245300055,0.26475063,1,3,16,5
9,PE141020,3,-0.918190002,0.674186289,1,3,16,5
3,PE141022,3,-1.541360021,-0.10582044,1,3,16,5
4,PE141027,3,-0.338647008,1.399586201,1,3,16,5
6,PE141029,3,-0.629884005,1.035051942,1,3,16,5
5,PE141039,3,-2.139389992,-0.854359984,1,3,16,5
5,PE141050,3,-1.468610048,-0.014761072,1,3,16,5
4,PE141064,3,-0.643984973,1.017402053,1,3,16,5
4,PE141065,3,-1.440719962,0.020148272,1,3,16,5
16,PE141068,3,-2.926039934,-1.838990569,1,3,16,5
16,PE141071,3,-0.749845028,0.884899616,1,3,16,5
7,PE141087,3,0.070950501,1.912269473,1,3,16,5
9,PE141093,3,-0.82635802,0.789130151,1,3,16,5
3,PE151001,3,-0.910731018,0.683522522,1,3,16,5
16,PE151004,3,-1.163200021,0.367513239,1,3,16,5
5,PE151010,3,-1.336009979,0.151211217,1,3,16,5
6,PE151011,3,-0.741011977,0.895955741,1,3,16,5
8,PE151014,3,-3.142689943,-2.110166073,1,3,16,5
16,PE151016,3,-1.185739994,0.339300483,1,3,16,5
17,PE151022,3,-0.942704976,0.64350152,1,3,16,5
3,PE151024,3,-0.84205699,0.769480169,1,3,16,5
16,PE151029,3,-1.588170052,-0.164411426,1,3,16,5
3,PE151032,3,-0.95607698,0.626764119,1,3,16,5
16,PE151034,3,-2.569649935,-1.392905951,1,3,16,5
16,PE151035,3,-1.939139962,-0.603711903,1,3,16,5
16,PE151040,3,-1.326269984,0.163402528,1,3,16,5
3,PE151041,3,-1.336560011,0.150522754,1,3,16,5
17,PE151042,3,-1.658879995,-0.252917349,1,3,16,5
4,PE151045,3,-2.603970051,-1.435863614,1,3,16,5
21,PE151047,3,-1.441709995,0.018909071,1,3,16,5
18,PE151062,3,-0.796175003,0.826909542,1,3,16,5
6,PE151066,3,-0.398800999,1.324292898,1,3,16,5
6,PE151067,3,-1.893329978,-0.546372652,1,3,16,5
16,PE151069,3,-2.101480007,-0.806909025,1,3,16,5
16,PE151080,3,-2.177069902,-0.901523054,1,3,16,5
17,PE151082,3,-1.905509949,-0.56161803,1,3,16,5
17,PE151084,3,-2.555969954,-1.375782967,1,3,16,5
6,PE151089,3,-1.946519971,-0.612949312,1,3,16,5
16,PE151091,3,-1.929880023,-0.592121482,1,3,16,5
3,PE151094,3,-1.25406003,0.253785968,1,3,16,5
17,PE151099,3,-1.283759952,0.216611296,1,3,16,5
11,PE151106,3,-1.45855999,-0.002181658,1,3,16,5
16,PE151108,3,-2.326999903,-1.089186788,1,3,16,5
16,PE151110,3,-2.066289902,-0.762862384,1,3,16,5
6,PE161001,3,-0.258388996,1.500043154,1,3,16,5
4,PE161002,3,-1.905820012,-0.562006176,1,3,16,5
16,PE161007,3,-2.769789934,-1.643416286,1,3,16,5
17,PE161008,3,-1.405719995,0.063956879,1,3,16,5
16,PE161012,3,-1.24052,0.270733684,1,3,16,5
3,PE161013,3,-1.251150012,0.257428378,1,3,16,5
3,PE161014,3,-0.819769979,0.797376275,1,3,16,5
16,PE161036,3,-1.308760047,0.18531929,1,3,16,5
6,PE161059,3,-2.084769964,-0.785993457,1,3,16,5
17,PE161063,3,-1.282420039,0.218288437,1,3,16,5
5,PE161070,3,-1.860020041,-0.504679441,1,3,16,5
16,PE161071,3,-1.2148,0.302926779,1,3,16,5
9,PE161075,3,-2.077490091,-0.776881397,1,3,16,5
7,PE161082,3,-1.65041995,-0.242328107,1,3,16,5
16,PE161107,3,-1.458729982,-0.002394434,1,3,16,5
16,PE171015,3,-0.357282013,1.376261234,1,3,16,5
16,PE171017,3,-1.334089994,0.153614402,1,3,16,5
17,PE171019,3,-2.213129997,-0.946658611,1,3,16,5
4,PE171025,3,-1.703340054,-0.308566898,1,3,16,5
16,PE171036,3,-1.112519979,0.430948198,1,3,16,5
16,PE171039,3,-1.316190004,0.176019385,1,3,16,5
4,PE171040,3,-0.398865014,1.32421279,1,3,16,5
9,PE171041,3,-1.765980005,-0.386971802,1,3,16,5
16,PE171044,3,-1.728819966,-0.340459496,1,3,16,5
7,PE171047,3,-2.013700008,-0.697036922,1,3,16,5
15,PE171049,3,-0.408712,1.311887503,1,3,16,5
8,PE171050,3,-1.895339966,-0.548888505,1,3,16,5
4,PE171051,3,-2.236500025,-0.975910306,1,3,16,5
5,PE171055,3,-3.258549929,-2.255185366,1,3,16,5
16,PE171059,3,-1.346410036,0.138193712,1,3,16,5
16,PE171060,3,-2.831559896,-1.720732212,1,3,16,5
16,PE171062,3,-2.915440083,-1.825723052,1,3,16,5
4,PE171066,3,-1.475499988,-0.02338504,1,3,16,5
5,PE171067,3,-0.946681023,0.638524771,1,3,16,5
16,PE171071,3,-2.001019955,-0.681165576,1,3,16,5
16,PE171074,3,-2.165100098,-0.886540711,1,3,16,5
4,PE171075,3,-2.119400024,-0.829339087,1,3,16,5
16,PE171076,3,-2.478869915,-1.279278755,1,3,16,5
4,PE171077,3,-2.596240044,-1.426188111,1,3,16,5
16,PE171078,3,-1.37729001,0.099541999,1,3,16,5
3,PE171083,3,-0.942416012,0.643863201,1,3,16,5
4,PE171086,3,-1.147140026,0.387615144,1,3,16,5
4,PE171090,3,-1.617220044,-0.200772583,1,3,16,5
7,PE171094,3,-1.487380028,-0.038254999,1,3,16,5
16,PE171102,3,-2.778039932,-1.653742671,1,3,16,5
17,PE171103,3,-1.84976995,-0.491849661,1,3,16,5
3,PE181016,3,-1.944509983,-0.610433459,1,3,16,5
16,PE181023,3,-0.885460973,0.715152442,1,3,16,5
5,PE181055,3,-0.766866982,0.863593638,1,3,16,5
16,PE181063,3,-1.424110055,0.040938489,1,3,16,5
4,PE181065,3,-2.165210009,-0.886678278,1,3,16,5
9,PE181067,3,-0.451233,1.258665085,1,3,16,5
4,PE181077,3,-2.391400099,-1.169794917,1,3,16,5
3,PE181080,3,-2.440239906,-1.230926514,1,3,16,5
7,PE181082,3,-1.639840007,-0.229085445,1,3,16,5
16,PE181101,3,-1.006950021,0.563087583,1,3,16,5
9,PE181102,3,-1.955710053,-0.624452293,1,3,16,5
16,PE181103,3,-1.562749982,-0.132593736,1,3,16,5
7,PE191015,3,-1.356439948,0.125639513,1,3,16,5
7,PE191016,3,-0.81299901,0.80585134,1,3,16,5
3,PE191020,3,0.034891699,1.867135525,1,3,16,5
7,PE191024,3,0.587427974,2.558731794,1,3,16,5
5,PE191034,3,-0.455821007,1.252922297,1,3,16,5
19,PE191041,3,-0.980099022,0.596696317,1,3,16,5
4,PE191056,3,-0.523594975,1.168091297,1,3,16,5
7,PE191071,3,-1.197890043,0.324092567,1,3,16,5
3,PE191073,3,-1.656540036,-0.249988467,1,3,16,5
4,PE191086,3,-0.502556026,1.194425225,1,3,16,5
3,PE191089,3,-1.370489955,0.108053461,1,3,16,5
16,PE191092,3,-3.077800035,-2.028944969,1,3,16,5
4,PE191100,3,-0.794551015,0.828942239,1,3,16,5
3,PE191101,3,-1.557860017,-0.126473084,1,3,16,5
3,PE191104,3,-1.330690026,0.157870069,1,3,16,5
3,PE201004,3,-0.280146986,1.472809196,1,3,16,5
16,PE201007,3,-1.27136004,0.232131973,1,3,16,5
3,PE201008,3,-0.853591979,0.755042076,1,3,16,5
17,PE201012,3,-1.530889988,-0.09271536,1,3,16,5
16,PE201013,3,-2.44788003,-1.240489483,1,3,16,5
5,PE201018,3,-1.480780005,-0.02999391,1,3,16,5
16,PE201022,3,-1.537279963,-0.100713536,1,3,16,5
7,PE201023,3,-0.734929979,0.903568447,1,3,16,5
4,PE201025,3,-1.520939946,-0.080261134,1,3,16,5
16,PE201030,3,-1.81219995,-0.444824189,1,3,16,5
4,PE201032,3,-1.397390008,0.074383318,1,3,16,5
16,PE201035,3,-0.99665302,0.575976074,1,3,16,5
7,PE201042,3,-0.437896997,1.275357366,1,3,16,5
6,PE201050,3,-1.091760039,0.456932932,1,3,16,5
3,PE201072,3,-1.807739973,-0.439241737,1,3,16,5
16,PE201077,3,-1.79321003,-0.421054989,1,3,16,5
8,PE201092,3,-0.595471025,1.078125834,1,3,16,5
16,PE201096,3,-1.291560054,0.2068481,1,3,16,5
3,PE201097,3,-1.514909983,-0.072713576,1,3,16,5
5,PE011001,4,-1.098309994,0.448734492,1,3,17,5
3,PE011003,4,-0.338620007,1.399619937,1,3,17,5
3,PE011004,4,0.545242012,2.505928516,1,3,17,5
5,PE011006,4,-0.876829028,0.725956857,1,3,17,5
16,PE011008,4,0.983552992,3.05455184,1,3,17,5
6,PE011009,4,-0.071369298,1.734131217,1,3,17,5
16,PE011010,4,0.482268989,2.427106857,1,3,17,5
16,PE011011,4,0.191948995,2.063720226,1,3,17,5
7,PE011013,4,-0.232115999,1.532928467,1,3,17,5
16,PE011014,4,0.258971006,2.147610188,1,3,17,5
20,PE011015,4,1.106960058,3.209017277,1,3,17,5
11,PE011016,4,0.64753598,2.6339674,1,3,17,5
3,PE011019,4,0.00544904,1.830282807,1,3,17,5
4,PE011022,4,-0.0211957,1.79693222,1,3,17,5
3,PE011023,4,0.00621137,1.831237078,1,3,17,5
16,PE011026,4,0.229855999,2.111167669,1,3,17,5
4,PE011028,4,0.151567996,2.013176441,1,3,17,5
7,PE011032,4,1.614030004,3.843704462,1,3,17,5
