childid,country,round,yc,math,group
IN010038,2,5,1,581.9307861,12
IN010039,2,5,1,601.0864258,12
IN010040,2,5,1,558.779541,12
IN010041,2,5,1,533.1934204,12
IN010042,2,5,1,493.536377,12
IN010043,2,5,1,540.7866821,12
IN010044,2,5,1,597.7440796,12
IN010045,2,5,1,435.5599976,12
IN010046,2,5,1,454.1061096,12
IN010047,2,5,1,535.2026367,12
IN010048,2,5,1,598.4823608,12
IN010049,2,5,1,519.6260376,12
IN010050,2,5,1,526.9422607,12
IN010051,2,5,1,605.1223145,12
IN010052,2,5,1,750.1810913,12
IN010053,2,5,1,679.5849609,12
IN010054,2,5,1,467.4119873,12
IN010055,2,5,1,483.4653931,12
IN010056,2,5,1,542.9145508,12
IN010057,2,5,1,508.7672729,12
IN010058,2,5,1,399.4933472,12
IN010059,2,5,1,468.8078918,12
IN010060,2,5,1,273.2893066,12
IN010062,2,5,1,562.5058594,12
IN010063,2,5,1,479.5855408,12
IN010064,2,5,1,554.9022217,12
IN010065,2,5,1,468.1904602,12
IN010066,2,5,1,563.3092651,12
IN010067,2,5,1,484.4833069,12
IN010068,2,5,1,506.3486633,12
IN010069,2,5,1,406.6339417,12
IN010070,2,5,1,581.0993652,12
IN010071,2,5,1,555.5256348,12
IN010072,2,5,1,477.0772095,12
IN010073,2,5,1,496.6095886,12
IN010074,2,5,1,535.836853,12
IN010075,2,5,1,628.2540283,12
IN010076,2,5,1,578.9727783,12
IN010077,2,5,1,220.1842957,12
IN010079,2,5,1,523.5157471,12
IN010080,2,5,1,547.727356,12
IN010081,2,5,1,634.0551147,12
IN010082,2,5,1,433.5130005,12
IN010083,2,5,1,279.4495239,12
IN010084,2,5,1,419.2224731,12
IN010085,2,5,1,525.3171997,12
IN010086,2,5,1,445.9467773,12
IN010087,2,5,1,577.9037476,12
IN010088,2,5,1,418.79953,12
IN010089,2,5,1,554.2160034,12
IN010090,2,5,1,525.7637329,12
IN010091,2,5,1,513.3778076,12
IN010092,2,5,1,637.1040039,12
IN010093,2,5,1,511.0265808,12
IN010094,2,5,1,560.8232422,12
IN010095,2,5,1,545.75,12
IN010096,2,5,1,525.6084595,12
IN010097,2,5,1,427.2241516,12
IN010098,2,5,1,479.991333,12
IN010099,2,5,1,462.9784851,12
IN010100,2,5,1,534.2969971,12
IN020001,2,5,1,269.2253418,12
IN020002,2,5,1,514.3798828,12
IN020003,2,5,1,393.1760864,12
IN020004,2,5,1,549.3369751,12
IN020005,2,5,1,444.8888245,12
IN020006,2,5,1,429.8611755,12
IN020007,2,5,1,454.3912659,12
IN020008,2,5,1,385.2043457,12
IN020009,2,5,1,318.6714172,12
IN020010,2,5,1,351.6136475,12
IN020011,2,5,1,444.5750122,12
IN020014,2,5,1,465.2624207,12
IN020015,2,5,1,433.0124817,12
IN020016,2,5,1,481.2958069,12
IN020017,2,5,1,464.9290771,12
IN020018,2,5,1,443.9336548,12
IN020019,2,5,1,421.3434753,12
IN020020,2,5,1,375.5304871,12
IN020021,2,5,1,550.0430298,12
IN020022,2,5,1,435.9537659,12
IN020023,2,5,1,545.2679443,12
IN020024,2,5,1,521.1604614,12
IN020025,2,5,1,528.0802002,12
IN020026,2,5,1,479.4555664,12
IN020027,2,5,1,465.2720642,12
IN020028,2,5,1,393.9212341,12
IN020029,2,5,1,461.6254578,12
IN020030,2,5,1,517.0598145,12
IN020031,2,5,1,585.0884399,12
IN020032,2,5,1,517.1912842,12
IN020033,2,5,1,458.5880432,12
IN020034,2,5,1,567.6713257,12
IN020035,2,5,1,491.3753967,12
IN020036,2,5,1,597.6087036,12
IN020037,2,5,1,480.767395,12
IN020038,2,5,1,539.0476074,12
IN020039,2,5,1,463.4921875,12
IN020040,2,5,1,537.5212402,12
IN020041,2,5,1,533.2072144,12
IN020042,2,5,1,440.9248657,12
IN020043,2,5,1,603.2540283,12
IN020044,2,5,1,496.2833252,12
IN020045,2,5,1,450.7904053,12
IN020046,2,5,1,484.4743652,12
IN020047,2,5,1,480.7341003,12
IN020048,2,5,1,473.4094543,12
IN020049,2,5,1,355.1165771,12
IN020050,2,5,1,390.5787659,12
IN020051,2,5,1,553.4639893,12
IN020052,2,5,1,498.2260132,12
IN020053,2,5,1,523.3774414,12
IN020054,2,5,1,441.3434753,12
IN020055,2,5,1,452.2132263,12
IN020056,2,5,1,627.8032227,12
IN020057,2,5,1,553.2984009,12
IN020058,2,5,1,449.3474426,12
IN020059,2,5,1,435.5301819,12
IN020060,2,5,1,463.1044312,12
IN020061,2,5,1,506.0194397,12
IN020062,2,5,1,377.4888611,12
IN020063,2,5,1,496.5456543,12
IN020064,2,5,1,389.8295593,12
IN020065,2,5,1,572.7385864,12
IN020066,2,5,1,524.7160034,12
IN020067,2,5,1,567.7314453,12
IN020068,2,5,1,491.184082,12
IN020069,2,5,1,471.2457275,12
IN020070,2,5,1,541.4118652,12
IN020071,2,5,1,414.1992798,12
IN020072,2,5,1,562.0216675,12
IN020073,2,5,1,570.2510376,12
IN020074,2,5,1,524.567627,12
IN020075,2,5,1,452.726593,12
IN020076,2,5,1,609.8994751,12
IN020078,2,5,1,493.5474548,12
IN020079,2,5,1,453.1420288,12
IN020080,2,5,1,394.0252991,12
IN020081,2,5,1,491.4801941,12
IN020082,2,5,1,251.6081696,12
IN020083,2,5,1,377.7850952,12
IN020084,2,5,1,491.7358093,12
IN020085,2,5,1,549.041748,12
IN020086,2,5,1,427.9085388,12
IN020087,2,5,1,488.6337891,12
IN020088,2,5,1,489.963501,12
IN020089,2,5,1,554.3134155,12
IN020090,2,5,1,561.9265137,12
IN020091,2,5,1,501.0856628,12
IN020093,2,5,1,562.1737061,12
IN020094,2,5,1,459.9401855,12
IN020095,2,5,1,538.4633179,12
IN020096,2,5,1,517.0266113,12
IN020097,2,5,1,453.6259766,12
IN020098,2,5,1,482.8266602,12
IN020099,2,5,1,486.8012695,12
IN020100,2,5,1,574.7651978,12
IN030001,2,5,1,564.2730713,12
IN030003,2,5,1,577.3935547,12
IN030004,2,5,1,534.5020142,12
IN030005,2,5,1,323.3492126,12
IN030006,2,5,1,555.4395142,12
IN030007,2,5,1,205.6898651,12
IN030008,2,5,1,611.052063,12
IN030009,2,5,1,621.0787964,12
IN030010,2,5,1,574.7123413,12
IN030011,2,5,1,640.2369995,12
IN030012,2,5,1,658.1954956,12
IN030013,2,5,1,530.6782837,12
IN030014,2,5,1,449.373291,12
IN030015,2,5,1,425.6901245,12
IN030016,2,5,1,653.8832397,12
IN030017,2,5,1,689.3710327,12
IN030018,2,5,1,557.8703613,12
IN030019,2,5,1,477.4260864,12
IN030020,2,5,1,612.5217285,12
IN030021,2,5,1,625.0688477,12
IN030022,2,5,1,546.4570923,12
IN030023,2,5,1,520.8435669,12
IN030024,2,5,1,517.7800293,12
IN030026,2,5,1,508.8704224,12
IN030027,2,5,1,646.2367554,12
IN030028,2,5,1,588.7900391,12
IN030029,2,5,1,674.479248,12
IN030030,2,5,1,264.8060913,12
IN030031,2,5,1,564.9312744,12
IN030032,2,5,1,269.5819397,12
IN030033,2,5,1,527.7380371,12
IN030034,2,5,1,597.9018555,12
IN030035,2,5,1,287.9390869,12
IN030036,2,5,1,486.0930176,12
IN030037,2,5,1,578.3361206,12
IN030038,2,5,1,700.5261841,12
IN030039,2,5,1,611.6646118,12
IN030040,2,5,1,505.4081421,12
IN030042,2,5,1,619.7683105,12
IN030045,2,5,1,641.6264648,12
IN030047,2,5,1,553.7401733,12
IN030048,2,5,1,524.8068848,12
IN030050,2,5,1,659.4168701,12
IN030051,2,5,1,710.4382935,12
IN030052,2,5,1,668.5393677,12
IN030053,2,5,1,563.5236816,12
IN030054,2,5,1,368.230957,12
IN030055,2,5,1,618.6628418,12
IN030056,2,5,1,547.6680908,12
IN030057,2,5,1,620.1439819,12
IN030058,2,5,1,645.3452148,12
IN030059,2,5,1,569.9362183,12
IN030061,2,5,1,581.3756104,12
IN030063,2,5,1,568.2424927,12
IN030064,2,5,1,678.2579346,12
IN030065,2,5,1,551.3775024,12
IN030066,2,5,1,549.1364136,12
IN030067,2,5,1,556.9669189,12
IN030068,2,5,1,607.4083862,12
IN030069,2,5,1,504.5980225,12
IN030070,2,5,1,498.7608948,12
IN030071,2,5,1,514.9599609,12
IN030072,2,5,1,488.0580139,12
IN030073,2,5,1,573.1742554,12
IN030074,2,5,1,638.7545776,12
IN030075,2,5,1,561.0871582,12
IN030076,2,5,1,480.874939,12
IN030078,2,5,1,592.5794067,12
IN030079,2,5,1,473.8112183,12
IN030080,2,5,1,564.0335083,12
IN030081,2,5,1,512.8518677,12
IN030082,2,5,1,552.1930542,12
IN030083,2,5,1,622.1282349,12
IN030084,2,5,1,675.2243042,12
IN030085,2,5,1,591.1735229,12
IN030086,2,5,1,628.3202515,12
IN030087,2,5,1,485.1346741,12
IN030088,2,5,1,461.9477844,12
IN030089,2,5,1,502.0223694,12
IN030090,2,5,1,741.0853271,12
IN030091,2,5,1,588.8440552,12
IN030092,2,5,1,740.6854248,12
IN030093,2,5,1,486.9580383,12
IN030094,2,5,1,458.3446655,12
IN030095,2,5,1,565.6453247,12
IN030096,2,5,1,568.1156616,12
IN030097,2,5,1,490.0318909,12
IN030098,2,5,1,476.8670044,12
IN030099,2,5,1,600.6737671,12
IN030100,2,5,1,540.2512817,12
IN040001,2,5,1,415.8981018,12
IN040002,2,5,1,475.4860535,12
IN040003,2,5,1,334.4190063,12
IN040004,2,5,1,259.057251,12
IN040005,2,5,1,470.9065247,12
IN040006,2,5,1,511.6079712,12
IN040007,2,5,1,421.5278625,12
IN040008,2,5,1,402.3719788,12
IN040009,2,5,1,420.8592529,12
IN040010,2,5,1,477.960144,12
IN040011,2,5,1,218.7375183,12
IN040012,2,5,1,481.146759,12
IN040013,2,5,1,510.6907349,12
IN040014,2,5,1,482.5296631,12
IN040015,2,5,1,505.643219,12
IN040016,2,5,1,505.5082397,12
IN040017,2,5,1,437.539093,12
IN040018,2,5,1,460.3150635,12
IN040019,2,5,1,468.5389099,12
IN040020,2,5,1,476.6285706,12
IN040021,2,5,1,539.7937012,12
IN040022,2,5,1,456.9074402,12
IN040023,2,5,1,453.072113,12
IN040024,2,5,1,438.7333374,12
IN040025,2,5,1,502.8135071,12
IN040027,2,5,1,212.640976,12
IN040028,2,5,1,390.9928284,12
IN040029,2,5,1,427.8210449,12
IN040030,2,5,1,383.2828064,12
IN040031,2,5,1,440.5717163,12
IN040032,2,5,1,608.9850464,12
IN040033,2,5,1,598.7458496,12
IN040034,2,5,1,465.5343323,12
IN040035,2,5,1,466.6481628,12
IN040036,2,5,1,435.6026611,12
IN040037,2,5,1,506.8078918,12
IN040038,2,5,1,533.2939453,12
IN040039,2,5,1,592.8775635,12
IN040041,2,5,1,439.564209,12
IN040042,2,5,1,377.1974487,12
IN040043,2,5,1,447.6985779,12
IN040044,2,5,1,446.9428406,12
IN040045,2,5,1,517.3032227,12
IN040046,2,5,1,448.1469727,12
IN040047,2,5,1,263.1899414,12
IN040048,2,5,1,540.7185669,12
IN040049,2,5,1,566.0357056,12
IN040050,2,5,1,575.8023682,12
IN040051,2,5,1,546.9530029,12
IN040052,2,5,1,547.2817383,12
IN040053,2,5,1,484.2269592,12
IN040054,2,5,1,269.6239929,12
IN040055,2,5,1,514.4193726,12
IN040056,2,5,1,413.6861572,12
IN040057,2,5,1,575.5465088,12
IN040058,2,5,1,467.3022156,12
IN040059,2,5,1,447.2436523,12
IN040060,2,5,1,688.8132324,12
IN040061,2,5,1,474.7556152,12
IN040062,2,5,1,640.0396118,12
IN040063,2,5,1,536.5195923,12
IN040064,2,5,1,628.0922852,12
IN040065,2,5,1,559.4968262,12
IN040066,2,5,1,618.6450195,12
IN040067,2,5,1,626.4799805,12
IN040068,2,5,1,412.1465759,12
IN040069,2,5,1,477.91745,12
IN040070,2,5,1,517.5029297,12
IN040071,2,5,1,456.2059631,12
IN040073,2,5,1,479.4364624,12
IN040074,2,5,1,528.5930786,12
IN040075,2,5,1,537.8284302,12
IN040076,2,5,1,453.0740051,12
IN040077,2,5,1,618.4476318,12
IN040078,2,5,1,556.1967773,12
IN040080,2,5,1,558.5921021,12
IN040081,2,5,1,491.5680847,12
IN040082,2,5,1,540.619812,12
IN040083,2,5,1,415.1966248,12
IN040084,2,5,1,578.9004517,12
IN040085,2,5,1,708.0859985,12
IN040086,2,5,1,602.4197998,12
IN040087,2,5,1,550.7763672,12
IN040088,2,5,1,473.6213684,12
IN040089,2,5,1,460.7481079,12
IN040090,2,5,1,501.9835205,12
IN040091,2,5,1,429.6930542,12
IN040092,2,5,1,445.4761963,12
IN040093,2,5,1,516.6236572,12
IN040094,2,5,1,468.2530212,12
IN040095,2,5,1,420.5310669,12
IN040096,2,5,1,467.5621948,12
IN040097,2,5,1,465.5393066,12
IN040098,2,5,1,388.5079651,12
IN040099,2,5,1,540.5789795,12
IN040100,2,5,1,535.5244141,12
IN050001,2,5,1,581.7111816,12
IN050002,2,5,1,539.0854492,12
IN050003,2,5,1,553.3154907,12
IN050004,2,5,1,452.9633484,12
IN050005,2,5,1,625.0790405,12
IN050006,2,5,1,417.9611511,12
IN050007,2,5,1,534.4081421,12
IN050008,2,5,1,509.9719543,12
IN050009,2,5,1,594.7928467,12
IN050010,2,5,1,530.2531738,12
IN050011,2,5,1,497.4242859,12
IN050012,2,5,1,560.6723022,12
IN050013,2,5,1,628.8577271,12
IN050014,2,5,1,507.7311096,12
IN050015,2,5,1,532.8909912,12
IN050016,2,5,1,502.7679138,12
IN050017,2,5,1,626.1870728,12
IN050018,2,5,1,576.3331909,12
IN050019,2,5,1,559.5632935,12
IN050020,2,5,1,618.628479,12
IN050021,2,5,1,571.2315674,12
IN050022,2,5,1,302.2156982,12
IN050023,2,5,1,486.1618042,12
IN050024,2,5,1,236.8144836,12
IN050025,2,5,1,542.3363647,12
IN050026,2,5,1,532.9901733,12
IN050027,2,5,1,406.9025269,12
IN050028,2,5,1,477.4280701,12
IN050029,2,5,1,476.146759,12
IN050030,2,5,1,577.8839111,12
IN050031,2,5,1,292.4589539,12
IN050032,2,5,1,567.1940918,12
IN050033,2,5,1,341.9533997,12
IN050034,2,5,1,457.4381409,12
IN050035,2,5,1,587.7811279,12
IN050036,2,5,1,510.0407104,12
IN050037,2,5,1,490.4394531,12
IN050038,2,5,1,272.4283752,12
IN050039,2,5,1,590.7163086,12
IN050040,2,5,1,427.5030518,12
IN050041,2,5,1,643.5673828,12
IN050042,2,5,1,551.9261475,12
IN050043,2,5,1,503.882019,12
IN050044,2,5,1,540.6740723,12
IN050045,2,5,1,520.5716553,12
IN050046,2,5,1,668.012085,12
IN050047,2,5,1,482.0708618,12
IN050048,2,5,1,468.8983154,12
IN050049,2,5,1,569.567688,12
IN050050,2,5,1,506.7879028,12
IN050051,2,5,1,531.9193726,12
IN050053,2,5,1,368.6025696,12
IN050054,2,5,1,490.1046143,12
IN050055,2,5,1,459.949646,12
IN050056,2,5,1,259.1069031,12
IN050057,2,5,1,749.0476074,12
IN050058,2,5,1,565.9816895,12
IN050059,2,5,1,624.9389648,12
IN050060,2,5,1,667.0658569,12
IN050061,2,5,1,594.9295044,12
IN050064,2,5,1,490.459198,12
IN050065,2,5,1,474.6250305,12
IN050066,2,5,1,559.6278687,12
IN050067,2,5,1,518.8762817,12
IN050068,2,5,1,508.5061951,12
IN050069,2,5,1,520.1149902,12
IN050070,2,5,1,444.9815369,12
IN050071,2,5,1,586.6593628,12
IN050072,2,5,1,463.0288391,12
IN050073,2,5,1,536.2445068,12
IN050074,2,5,1,563.6705322,12
IN050075,2,5,1,504.2938843,12
IN050076,2,5,1,503.8323669,12
IN050077,2,5,1,481.9009705,12
IN050078,2,5,1,504.1847534,12
IN050079,2,5,1,549.71521,12
IN050080,2,5,1,569.519104,12
IN050081,2,5,1,527.4003906,12
IN050082,2,5,1,410.6139526,12
IN050083,2,5,1,543.5949097,12
IN050084,2,5,1,556.1304321,12
IN050085,2,5,1,480.622406,12
IN050086,2,5,1,575.0491943,12
IN050087,2,5,1,561.7894897,12
IN050088,2,5,1,526.3289185,12
IN050089,2,5,1,569.0213013,12
IN050090,2,5,1,541.3271484,12
IN050091,2,5,1,549.4299316,12
IN050092,2,5,1,474.8965454,12
IN050093,2,5,1,290.2875366,12
IN050094,2,5,1,662.0671387,12
IN050095,2,5,1,263.394989,12
IN050096,2,5,1,605.6878052,12
IN050097,2,5,1,618.953186,12
IN050098,2,5,1,567.8543091,12
IN050099,2,5,1,424.1414795,12
IN050100,2,5,1,541.9450073,12
IN060001,2,5,1,520.5933228,12
IN060002,2,5,1,513.6601563,12
IN060003,2,5,1,510.5883484,12
IN060004,2,5,1,508.1447754,12
IN060005,2,5,1,619.6460571,12
IN060006,2,5,1,525.5528564,12
IN060007,2,5,1,480.3125,12
IN060008,2,5,1,561.43573,12
IN060009,2,5,1,502.1619568,12
IN060010,2,5,1,565.6856079,12
IN060012,2,5,1,606.807251,12
IN060013,2,5,1,532.9772949,12
IN060014,2,5,1,470.2459717,12
IN060015,2,5,1,509.0391846,12
IN060016,2,5,1,587.7913208,12
IN060017,2,5,1,509.6187744,12
IN060018,2,5,1,507.2358093,12
IN060019,2,5,1,432.8730164,12
IN060020,2,5,1,574.1919556,12
IN060021,2,5,1,506.7689209,12
IN060022,2,5,1,452.2935791,12
IN060023,2,5,1,533.1463013,12
IN060024,2,5,1,448.6364136,12
IN060025,2,5,1,513.2433472,12
IN060026,2,5,1,464.4582214,12
IN060027,2,5,1,480.9804993,12
IN060028,2,5,1,602.8184814,12
IN060029,2,5,1,493.1644897,12
IN060030,2,5,1,416.7797852,12
IN060031,2,5,1,471.2286682,12
IN060032,2,5,1,573.6287842,12
IN060033,2,5,1,461.0978394,12
IN060034,2,5,1,554.5682983,12
IN060035,2,5,1,514.5299072,12
IN060036,2,5,1,561.5333862,12
IN060037,2,5,1,388.2950439,12
IN060038,2,5,1,516.9634399,12
IN060039,2,5,1,579.3842773,12
IN060040,2,5,1,616.458313,12
IN060041,2,5,1,499.740387,12
IN060042,2,5,1,476.4855347,12
IN060043,2,5,1,513.7234497,12
IN060044,2,5,1,536.2768555,12
IN060045,2,5,1,459.9838257,12
IN060046,2,5,1,562.4643555,12
IN060047,2,5,1,538.9816284,12
IN060048,2,5,1,529.098938,12
IN060049,2,5,1,513.0377808,12
IN060050,2,5,1,581.3922729,12
IN060051,2,5,1,405.5737,12
IN060052,2,5,1,526.9418945,12
IN060053,2,5,1,475.2494202,12
IN060054,2,5,1,520.9050903,12
IN060055,2,5,1,468.5184326,12
IN060056,2,5,1,445.5038452,12
IN060057,2,5,1,511.7120056,12
IN060058,2,5,1,376.8769226,12
IN060059,2,5,1,752.7358398,12
IN060060,2,5,1,485.2962952,12
IN060061,2,5,1,546.5357666,12
IN060062,2,5,1,647.5128784,12
IN060063,2,5,1,522.8251343,12
IN060064,2,5,1,466.4801331,12
IN060065,2,5,1,575.0327759,12
IN060066,2,5,1,587.9269409,12
IN060067,2,5,1,414.3246155,12
IN060068,2,5,1,560.9008179,12
IN060069,2,5,1,562.7865601,12
IN060070,2,5,1,476.466156,12
IN060071,2,5,1,519.2503662,12
IN060072,2,5,1,500.0911255,12
IN060073,2,5,1,542.7823486,12
IN060074,2,5,1,442.1874695,12
IN060075,2,5,1,541.1604614,12
IN060076,2,5,1,428.1589355,12
IN060077,2,5,1,484.0829163,12
IN060078,2,5,1,524.378479,12
IN060079,2,5,1,678.3967285,12
IN060080,2,5,1,541.8833618,12
IN060081,2,5,1,525.3217773,12
IN060082,2,5,1,552.8224487,12
IN060083,2,5,1,532.3318481,12
IN060084,2,5,1,356.040802,12
IN060085,2,5,1,533.6904907,12
IN060086,2,5,1,522.7015991,12
IN060089,2,5,1,358.754364,12
IN060090,2,5,1,383.5339355,12
IN060091,2,5,1,466.6767578,12
IN060092,2,5,1,522.9794922,12
IN060093,2,5,1,514.9902954,12
IN060094,2,5,1,391.6116333,12
IN060096,2,5,1,309.6329346,12
IN060097,2,5,1,425.9547729,12
IN060098,2,5,1,388.1643677,12
IN060099,2,5,1,552.2879639,12
IN060100,2,5,1,384.9356384,12
IN070001,2,5,1,693.1115112,12
IN070002,2,5,1,575.9261475,12
IN070003,2,5,1,554.3436279,12
IN070004,2,5,1,645.8342896,12
IN070005,2,5,1,545.8097534,12
IN070006,2,5,1,498.1125183,12
IN070007,2,5,1,485.739624,12
IN070008,2,5,1,526.8033447,12
IN070009,2,5,1,525.6991577,12
IN070011,2,5,1,470.7867432,12
IN070012,2,5,1,534.9981079,12
IN070013,2,5,1,485.6558228,12
IN070014,2,5,1,513.6135864,12
IN070015,2,5,1,465.4199219,12
IN070016,2,5,1,486.5410767,12
IN070017,2,5,1,495.1508484,12
IN070018,2,5,1,264.4303894,12
IN070019,2,5,1,462.4867554,12
IN070020,2,5,1,514.1837158,12
IN070021,2,5,1,607.1116333,12
IN070022,2,5,1,514.5974121,12
IN070023,2,5,1,534.3722534,12
IN070024,2,5,1,552.5519409,12
IN070025,2,5,1,496.480072,12
IN070026,2,5,1,514.8082886,12
IN070027,2,5,1,478.6964722,12
IN070028,2,5,1,485.1732788,12
IN070029,2,5,1,479.8621216,12
IN070030,2,5,1,539.9069214,12
IN070031,2,5,1,330.6021423,12
IN070032,2,5,1,476.7853394,12
IN070033,2,5,1,491.815918,12
IN070034,2,5,1,537.1482544,12
IN070035,2,5,1,508.1017151,12
IN070036,2,5,1,481.7284851,12
IN070038,2,5,1,491.2107239,12
IN070039,2,5,1,474.1157837,12
IN070040,2,5,1,384.3085327,12
IN070041,2,5,1,468.5417786,12
IN070042,2,5,1,447.4755554,12
IN070043,2,5,1,500.365448,12
IN070045,2,5,1,529.9022827,12
IN070046,2,5,1,506.2955627,12
IN070047,2,5,1,432.0357971,12
IN070048,2,5,1,499.8817749,12
IN070049,2,5,1,466.3643799,12
IN070050,2,5,1,466.4238892,12
IN070051,2,5,1,443.2161255,12
IN070052,2,5,1,724.5671997,12
IN070053,2,5,1,464.4632874,12
IN070054,2,5,1,510.1820679,12
IN070055,2,5,1,513.6855469,12
IN070056,2,5,1,473.7973328,12
IN070057,2,5,1,482.3883667,12
IN070058,2,5,1,480.5181885,12
IN070059,2,5,1,472.467804,12
IN070060,2,5,1,443.4134216,12
IN070061,2,5,1,582.3050537,12
IN070062,2,5,1,513.4163208,12
IN070063,2,5,1,472.5682068,12
IN070064,2,5,1,624.9720459,12
IN070065,2,5,1,516.4904175,12
IN070066,2,5,1,673.0057373,12
IN070067,2,5,1,378.7200012,12
IN070068,2,5,1,504.7218018,12
IN070069,2,5,1,377.1986084,12
IN070070,2,5,1,511.0493774,12
IN070071,2,5,1,455.4427185,12
IN070072,2,5,1,504.4395752,12
IN070074,2,5,1,281.8858337,12
IN070075,2,5,1,622.8082886,12
IN070076,2,5,1,548.1543579,12
IN070077,2,5,1,465.1257935,12
IN070078,2,5,1,489.6288147,12
IN070079,2,5,1,510.9145203,12
IN070080,2,5,1,582.7524414,12
IN070081,2,5,1,550.8549805,12
IN070082,2,5,1,572.6626587,12
IN070083,2,5,1,526.3292236,12
IN070084,2,5,1,497.6548157,12
IN070085,2,5,1,535.5183105,12
IN070086,2,5,1,562.3483276,12
IN070087,2,5,1,386.8280334,12
IN070088,2,5,1,504.4017639,12
IN070089,2,5,1,502.0501404,12
IN070090,2,5,1,680.1950073,12
IN070091,2,5,1,506.410553,12
IN070092,2,5,1,392.2414246,12
IN070093,2,5,1,442.4095764,12
IN070094,2,5,1,549.8876953,12
IN070095,2,5,1,607.6592407,12
IN070096,2,5,1,614.3518677,12
IN070097,2,5,1,659.1455688,12
IN070098,2,5,1,564.7984009,12
IN070099,2,5,1,512.9893799,12
IN070100,2,5,1,468.6181641,12
IN080001,2,5,1,427.7044067,12
IN080002,2,5,1,556.2572632,12
IN080003,2,5,1,518.4631348,12
IN080004,2,5,1,680.8024902,12
IN080005,2,5,1,621.2685547,12
IN080006,2,5,1,607.5153198,12
IN080007,2,5,1,401.9707947,12
IN080008,2,5,1,505.3755188,12
IN080009,2,5,1,536.994751,12
IN080010,2,5,1,545.5189819,12
IN080011,2,5,1,512.2111206,12
IN080012,2,5,1,528.9504395,12
IN080013,2,5,1,459.370636,12
IN080014,2,5,1,508.8168335,12
IN080015,2,5,1,272.353241,12
IN080016,2,5,1,671.946167,12
IN080017,2,5,1,598.4854126,12
IN080018,2,5,1,503.3547668,12
IN080019,2,5,1,644.6842651,12
IN080020,2,5,1,547.2205811,12
IN080021,2,5,1,541.645813,12
IN080022,2,5,1,333.6854248,12
IN080023,2,5,1,494.1316223,12
IN080024,2,5,1,559.8973999,12
IN080025,2,5,1,670.119873,12
IN080026,2,5,1,524.7114868,12
IN080027,2,5,1,499.3687744,12
IN080028,2,5,1,487.5471802,12
IN080029,2,5,1,438.8470459,12
IN080030,2,5,1,564.4442139,12
IN080031,2,5,1,547.152832,12
IN080032,2,5,1,474.1407776,12
IN080033,2,5,1,583.4675903,12
IN080034,2,5,1,571.9875488,12
IN080035,2,5,1,582.4925537,12
IN080036,2,5,1,492.7526245,12
IN080037,2,5,1,514.0110474,12
IN080038,2,5,1,481.1638794,12
IN080039,2,5,1,229.7945862,12
IN080040,2,5,1,577.9570923,12
IN080041,2,5,1,572.8301392,12
IN080042,2,5,1,405.7800293,12
IN080043,2,5,1,576.7645264,12
IN080044,2,5,1,399.0306702,12
IN080045,2,5,1,493.8946228,12
IN080046,2,5,1,508.7754211,12
IN080047,2,5,1,485.8665771,12
IN080048,2,5,1,582.6663818,12
IN080049,2,5,1,503.7454834,12
IN080050,2,5,1,578.1299438,12
IN080051,2,5,1,555.243103,12
IN080052,2,5,1,472.0065002,12
IN080053,2,5,1,641.9779663,12
IN080054,2,5,1,418.405365,12
IN080055,2,5,1,541.4638062,12
IN080056,2,5,1,525.2772217,12
IN080057,2,5,1,441.1273804,12
IN080058,2,5,1,424.2752075,12
IN080059,2,5,1,486.8285217,12
IN080060,2,5,1,573.6169434,12
IN080061,2,5,1,559.5692749,12
IN080062,2,5,1,458.0532532,12
IN080063,2,5,1,575.3682251,12
IN080064,2,5,1,229.2087555,12
IN080065,2,5,1,464.627533,12
IN080066,2,5,1,631.0775146,12
IN080067,2,5,1,332.2908936,12
IN080068,2,5,1,569.3482056,12
IN080069,2,5,1,561.3770142,12
IN080070,2,5,1,549.7324219,12
IN080071,2,5,1,330.0838013,12
IN080072,2,5,1,537.1570435,12
IN080073,2,5,1,481.8070068,12
IN080074,2,5,1,266.2783508,12
IN080075,2,5,1,521.1635132,12
IN080076,2,5,1,486.0127869,12
IN080077,2,5,1,529.0197144,12
IN080078,2,5,1,445.2172852,12
IN080079,2,5,1,553.5592041,12
IN080080,2,5,1,552.2171631,12
IN080081,2,5,1,463.7985535,12
IN080082,2,5,1,850.4320679,12
IN080083,2,5,1,549.5552979,12
IN080084,2,5,1,681.5054932,12
IN080085,2,5,1,531.5065918,12
IN080086,2,5,1,595.8831177,12
