childid,round,yc,theta_eap,read_score,country,group,language
VN101049,4,0,-0.306344986,-0.120549947,4,21,6
VN101050,4,0,-0.440003991,-0.288128614,4,21,6
VN101051,4,0,-0.462608993,-0.316470265,4,21,6
VN101054,4,0,0.310193986,0.652452826,4,21,6
VN101064,4,0,0.800373971,1.267029524,4,21,6
VN101067,4,0,-0.859340012,-0.813882768,4,21,6
VN101075,4,0,1.448019981,2.079033613,4,21,6
VN101083,4,0,0.182376996,0.492198735,4,21,6
VN111001,4,0,0.0930629,0.380218714,4,21,6
VN111002,4,0,0.130601004,0.427283168,4,21,6
VN111003,4,0,-1.230659962,-1.279435396,4,21,6
VN111004,4,0,-0.254756987,-0.055870071,4,21,6
VN111005,4,0,-0.149251997,0.076409727,4,21,6
VN111006,4,0,-0.219904006,-0.012172182,4,21,6
VN111008,4,0,0.232665002,0.555248737,4,21,6
VN111009,4,0,-1.033529997,-1.032278299,4,21,6
VN111010,4,0,-0.359075993,-0.186662912,4,21,6
VN111011,4,0,0.322169006,0.667466819,4,21,6
VN111012,4,0,1.494160056,2.13688302,4,21,6
VN111013,4,0,-0.285261005,-0.094115324,4,21,6
VN111014,4,0,0.623269022,1.044979334,4,21,6
VN111015,4,0,0.823965013,1.296607494,4,21,6
VN111016,4,0,-0.238510996,-0.035501212,4,21,6
VN111017,4,0,-0.212464005,-0.002844075,4,21,6
VN111018,4,0,1.63835001,2.3176651,4,21,6
VN111019,4,0,1.445700049,2.076124907,4,21,6
VN111021,4,0,-2.016989946,-2.265318394,4,21,6
VN111022,4,0,-0.447640002,-0.297702491,4,21,6
VN111025,4,0,0.275718987,0.609228849,4,21,6
VN111027,4,0,0.91822499,1.414788485,4,21,6
VN111028,4,0,-0.033758201,0.221213266,4,21,6
VN111030,4,0,-0.832143009,-0.779783726,4,21,6
VN111031,4,0,-0.045226101,0.206835061,4,21,6
VN111032,4,0,-0.35788399,-0.1851684,4,21,6
VN111033,4,0,0.00153561,0.265463859,4,21,6
VN111034,4,0,-0.181183994,0.036374103,4,21,6
VN111035,4,0,1.560029984,2.219469309,4,21,6
VN111036,4,0,-0.118735999,0.114670001,4,21,6
VN111038,4,0,0.818567991,1.289840817,4,21,6
VN111039,4,0,0.177149996,0.485645235,4,21,6
VN111040,4,0,1.173130035,1.734382749,4,21,6
VN111042,4,0,-0.101231001,0.136617377,4,21,6
VN111043,4,0,-0.086469702,0.155124769,4,21,6
VN111044,4,0,0.074685201,0.357177168,4,21,6
VN111045,4,0,-0.137061,0.091694526,4,21,6
VN111047,4,0,-0.600005984,-0.488735527,4,21,6
VN111048,4,0,0.691300988,1.130276203,4,21,6
VN111050,4,0,-1.014610052,-1.008556843,4,21,6
VN111057,4,0,0.28432399,0.620017588,4,21,6
VN111065,4,0,0.158496007,0.462257296,4,21,6
VN111069,4,0,0.368436992,0.725476623,4,21,6
VN111086,4,0,0.036586601,0.309410006,4,21,6
VN111109,4,0,-0.857887983,-0.812062204,4,21,6
VN111111,4,0,0.321096003,0.666121542,4,21,6
VN111119,4,0,1.004670024,1.523171306,4,21,6
VN121001,4,0,1.755949974,2.465109348,4,21,6
VN121002,4,0,1.041100025,1.568846464,4,21,6
VN121003,4,0,0.121633999,0.41604054,4,21,6
VN121004,4,0,-0.106540002,0.129961073,4,21,6
VN121005,4,0,0.182113007,0.491867751,4,21,6
VN121006,4,0,-0.165680006,0.055812657,4,21,6
VN121007,4,0,0.090545498,0.37706247,4,21,6
VN121009,4,0,-0.390150994,-0.225624055,4,21,6
VN121011,4,0,1.334669948,1.936917901,4,21,6
VN121012,4,0,-0.385693014,-0.220034733,4,21,6
VN121013,4,0,0.338591993,0.688057601,4,21,6
VN121014,4,0,0.657804012,1.088278532,4,21,6
VN121019,4,0,0.195788994,0.509014428,4,21,6
VN121020,4,0,-0.308658987,-0.123451196,4,21,6
VN121021,4,0,0.0146904,0.28195703,4,21,6
VN121022,4,0,0.300182015,0.639900029,4,21,6
VN121023,4,0,0.249447003,0.576289594,4,21,6
VN121025,4,0,0.0267222,0.297042251,4,21,6
VN121028,4,0,-0.501596987,-0.365352541,4,21,6
VN121030,4,0,-1.651769996,-1.807413697,4,21,6
VN121031,4,0,-0.106755003,0.129691511,4,21,6
VN121032,4,0,-0.798888028,-0.738089383,4,21,6
VN121033,4,0,-0.427082986,-0.271928549,4,21,6
VN121034,4,0,-0.690777004,-0.602542222,4,21,6
VN121035,4,0,0.470887005,0.853926122,4,21,6
VN121036,4,0,-0.629818976,-0.526114404,4,21,6
VN121037,4,0,-1.136219978,-1.161028624,4,21,6
VN121038,4,0,1.000550032,1.518005848,4,21,6
VN121039,4,0,0.428948998,0.801345229,4,21,6
VN121040,4,0,-0.247911006,-0.047286734,4,21,6
VN121041,4,0,-0.443194985,-0.292129427,4,21,6
VN121042,4,0,1.081449986,1.619436383,4,21,6
VN121043,4,0,-1.504899979,-1.623271346,4,21,6
VN121044,4,0,1.008659959,1.528173804,4,21,6
VN121045,4,0,0.73635,1.186757684,4,21,6
VN121047,4,0,0.664116025,1.09619236,4,21,6
VN121048,4,0,-0.151907995,0.073079698,4,21,6
VN121049,4,0,0.366436988,0.722969055,4,21,6
VN121050,4,0,1.775820017,2.490021944,4,21,6
VN121052,4,0,0.409126014,0.776491582,4,21,6
VN121057,4,0,0.499572009,0.88989073,4,21,6
VN121061,4,0,1.042539954,1.57065177,4,21,6
VN121063,4,0,-0.417225987,-0.259570062,4,21,6
VN121074,4,0,-0.492202997,-0.353574574,4,21,6
VN121088,4,0,0.605497003,1.022697091,4,21,6
VN121094,4,0,0.223839,0.544182897,4,21,6
VN121109,4,0,-0.345483005,-0.16962032,4,21,6
VN121124,4,0,-0.977015018,-0.961421013,4,21,6
VN131001,4,0,1.53136003,2.183523417,4,21,6
VN131002,4,0,1.556120038,2.214566946,4,21,6
VN131004,4,0,1.495479941,2.138537884,4,21,6
VN131005,4,0,1.441429973,2.070771217,4,21,6
VN131006,4,0,-0.129391998,0.101309747,4,21,6
VN131007,4,0,0.567072988,0.974521995,4,21,6
VN131008,4,0,-1.155509949,-1.185214043,4,21,6
VN131009,4,0,0.649185002,1.07747221,4,21,6
VN131010,4,0,1.117490053,1.664622545,4,21,6
VN131011,4,0,-0.936944008,-0.911180913,4,21,6
VN131012,4,0,1.795400023,2.514570951,4,21,6
VN131013,4,0,0.82299602,1.295392513,4,21,6
VN131014,4,0,0.442678005,0.818558335,4,21,6
VN131017,4,0,2.228590012,3.057694912,4,21,6
VN131019,4,0,0.95817101,1.464871883,4,21,6
VN131020,4,0,1.301130056,1.894866347,4,21,6
VN131021,4,0,0.636816025,1.061964273,4,21,6
VN131022,4,0,1.641860008,2.32206583,4,21,6
VN131023,4,0,1.445639968,2.076049566,4,21,6
VN131024,4,0,1.414899945,2.037508488,4,21,6
VN131025,4,0,0.875689983,1.361459017,4,21,6
VN131026,4,0,1.438420057,2.066997528,4,21,6
VN131028,4,0,0.786023974,1.249037862,4,21,6
VN131030,4,0,1.615679979,2.289242029,4,21,6
VN131031,4,0,0.727869987,1.176125646,4,21,6
VN131033,4,0,1.826679945,2.5537889,4,21,6
VN131036,4,0,1.746580005,2.453361511,4,21,6
VN131037,4,0,1.703169942,2.398934841,4,21,6
VN131038,4,0,1.199409962,1.767331958,4,21,6
VN131039,4,0,-0.813475013,-0.756378233,4,21,6
VN131040,4,0,2.05892992,2.844978809,4,21,6
VN131041,4,0,1.176579952,1.738708138,4,21,6
VN131042,4,0,-1.017519951,-1.012205243,4,21,6
VN131043,4,0,-1.199200034,-1.239991665,4,21,6
VN131044,4,0,0.376738012,0.735884249,4,21,6
VN131046,4,0,0.904380023,1.397429943,4,21,6
VN131047,4,0,1.067690015,1.602184415,4,21,6
VN131048,4,0,1.842229962,2.573285341,4,21,6
VN131050,4,0,1.445440054,2.075798988,4,21,6
VN131051,4,0,0.959874988,1.467008352,4,21,6
VN131052,4,0,-1.322020054,-1.393980622,4,21,6
VN131053,4,0,1.066140056,1.600241065,4,21,6
VN131054,4,0,1.580530047,2.245171785,4,21,6
VN131056,4,0,-0.609000981,-0.500013292,4,21,6
VN131058,4,0,1.373800039,1.985978246,4,21,6
VN141001,4,0,-0.669111013,-0.575377882,4,21,6
VN141002,4,0,0.577247024,0.987277925,4,21,6
VN141003,4,0,1.910920024,2.659407377,4,21,6
VN141004,4,0,0.341784,0.692059696,4,21,6
VN141005,4,0,0.894609988,1.385180593,4,21,6
VN141006,4,0,1.734019995,2.437613964,4,21,6
VN141007,4,0,0.587770998,1.000472665,4,21,6
VN141008,4,0,1.153139949,1.709319592,4,21,6
VN141009,4,0,0.226081997,0.546995103,4,21,6
VN141010,4,0,-0.47963199,-0.337813318,4,21,6
VN141013,4,0,-1.424010038,-1.521853447,4,21,6
VN141014,4,0,0.296317011,0.635054171,4,21,6
VN141015,4,0,0.963374972,1.471396565,4,21,6
VN141016,4,0,0.206577003,0.522540152,4,21,6
VN141017,4,0,0.817425013,1.288407683,4,21,6
VN141018,4,0,0.220753998,0.540314972,4,21,6
VN141019,4,0,0.448199987,0.825481653,4,21,6
VN141025,4,0,0.28924799,0.626191199,4,21,6
VN141026,4,0,1.939309955,2.695002079,4,21,6
VN141027,4,0,0.452187002,0.830480516,4,21,6
VN141028,4,0,2.044120073,2.826410532,4,21,6
VN141029,4,0,-0.137648001,0.090958558,4,21,6
VN141030,4,0,1.611140013,2.283549786,4,21,6
VN141031,4,0,0.688616991,1.126911163,4,21,6
VN141032,4,0,1.244390011,1.823726892,4,21,6
VN141033,4,0,-0.116908997,0.116960652,4,21,6
VN141035,4,0,1.258370042,1.841254711,4,21,6
VN141036,4,0,1.025779963,1.54963851,4,21,6
VN141037,4,0,-1.281180024,-1.342776299,4,21,6
VN141039,4,0,1.530930042,2.182984352,4,21,6
VN141040,4,0,-0.790127993,-0.727106273,4,21,6
VN141041,4,0,-0.141157001,0.08655905,4,21,6
VN141042,4,0,0.689338982,1.127816319,4,21,6
VN141043,4,0,1.153620005,1.709921479,4,21,6
VN141045,4,0,1.318279982,1.916368484,4,21,6
VN141047,4,0,2.27937007,3.121361732,4,21,6
VN141048,4,0,-1.366639972,-1.449924111,4,21,6
VN141050,4,0,-1.159430027,-1.190128922,4,21,6
VN141051,4,0,0.420177013,0.790347099,4,21,6
VN141052,4,0,1.276800036,1.864361882,4,21,6
VN141062,4,0,-0.281969994,-0.089989133,4,21,6
VN141066,4,0,1.895149946,2.639635086,4,21,6
VN141073,4,0,-0.063303597,0.184169903,4,21,6
VN141076,4,0,-0.099565402,0.138705671,4,21,6
VN151001,4,0,1.081750035,1.619812489,4,21,6
VN151002,4,0,-0.559448004,-0.437884837,4,21,6
VN151003,4,0,-0.103734002,0.133479178,4,21,6
VN151004,4,0,-0.340804011,-0.163753897,4,21,6
VN151005,4,0,-0.156596005,0.067201972,4,21,6
VN151006,4,0,-1.305379987,-1.373117685,4,21,6
VN151008,4,0,-1.02177,-1.017533779,4,21,6
VN151010,4,0,-1.01639998,-1.010801077,4,21,6
VN151011,4,0,0.877421975,1.363630533,4,21,6
VN151012,4,0,-1.430819988,-1.530391574,4,21,6
VN151014,4,0,0.928403974,1.427550673,4,21,6
VN151015,4,0,1.388260007,2.004107952,4,21,6
VN151016,4,0,0.125949994,0.421451837,4,21,6
VN151017,4,0,1.394940019,2.01248312,4,21,6
VN151018,4,0,-0.909805,-0.877154589,4,21,6
VN151019,4,0,-0.545041978,-0.419822901,4,21,6
VN151020,4,0,1.908040047,2.655796528,4,21,6
VN151021,4,0,-1.212520003,-1.256691933,4,21,6
VN151022,4,0,0.418749988,0.788557887,4,21,6
VN151023,4,0,-0.172768995,0.046924639,4,21,6
VN151024,4,0,-1.011829972,-1.005071282,4,21,6
VN151025,4,0,0.0184099,0.286620468,4,21,6
VN151028,4,0,-0.0606682,0.187474102,4,21,6
VN151029,4,0,1.313949943,1.910939574,4,21,6
VN151030,4,0,-0.201704994,0.010645332,4,21,6
VN151031,4,0,-1.571079969,-1.706246376,4,21,6
VN151032,4,0,0.341369003,0.691539347,4,21,6
VN151034,4,0,0.497303993,0.887047172,4,21,6
VN151035,4,0,0.395451009,0.759346187,4,21,6
VN151036,4,0,1.712520003,2.410657883,4,21,6
VN151037,4,0,0.420127988,0.790285587,4,21,6
VN151038,4,0,1.89399004,2.638180971,4,21,6
VN151039,4,0,-0.081891902,0.160864308,4,21,6
VN151040,4,0,1.231889963,1.808054566,4,21,6
VN151041,4,0,0.226978004,0.548118472,4,21,6
VN151042,4,0,-1.355090022,-1.435443044,4,21,6
VN151043,4,0,0.556446016,0.961198092,4,21,6
VN151044,4,0,-0.498638988,-0.361643881,4,21,6
VN151045,4,0,0.719865024,1.166089177,4,21,6
VN151046,4,0,-0.028708,0.227545097,4,21,6
VN151047,4,0,0.566403985,0.973683178,4,21,6
VN151049,4,0,-0.274953008,-0.081191391,4,21,6
VN151051,4,0,0.540426016,0.941112578,4,21,6
VN151075,4,0,0.182181999,0.491954267,4,21,6
VN151079,4,0,0.767724991,1.226094961,4,21,6
VN151081,4,0,0.837271988,1.31329143,4,21,6
VN151082,4,0,0.373241007,0.731499791,4,21,6
VN161001,4,0,-1.397480011,-1.488590598,4,21,6
VN161002,4,0,1.25751996,1.84018898,4,21,6
VN161003,4,0,0.414424002,0.783134103,4,21,6
VN161004,4,0,-0.174774006,0.044410802,4,21,6
VN161005,4,0,0.967510998,1.47658217,4,21,6
VN161006,4,0,1.63925004,2.318793535,4,21,6
VN161007,4,0,-0.0182957,0.240599796,4,21,6
VN161008,4,0,0.428355008,0.800600469,4,21,6
VN161009,4,0,0.648468018,1.076573253,4,21,6
VN161010,4,0,-0.042300101,0.210503623,4,21,6
VN161011,4,0,0.396721989,0.760939717,4,21,6
VN161012,4,0,0.835353017,1.310885429,4,21,6
VN161014,4,0,1.810369968,2.533339977,4,21,6
VN161015,4,0,0.533833981,0.932847619,4,21,6
VN161016,4,0,0.696200013,1.136418581,4,21,6
VN161018,4,0,0.301149011,0.641112447,4,21,6
VN161019,4,0,0.435057998,0.809004545,4,21,6
VN161020,4,0,-0.29212299,-0.102718726,4,21,6
VN161021,4,0,0.354806989,0.708387613,4,21,6
VN161022,4,0,-0.127093002,0.104192175,4,21,6
VN161024,4,0,-0.96953702,-0.952045262,4,21,6
VN161025,4,0,0.538878024,0.939171731,4,21,6
VN161027,4,0,1.161599994,1.719926596,4,21,6
VN161028,4,0,0.338995993,0.688564122,4,21,6
VN161029,4,0,1.424589992,2.049657583,4,21,6
VN161030,4,0,0.532196999,0.930795252,4,21,6
VN161031,4,0,-0.331153005,-0.151653692,4,21,6
VN161032,4,0,-0.068277299,0.177933991,4,21,6
VN161033,4,0,-1.746299982,-1.925933361,4,21,6
VN161035,4,0,1.035830021,1.562239051,4,21,6
VN161037,4,0,-0.0229817,0.234724596,4,21,6
VN161038,4,0,-0.786433995,-0.722474813,4,21,6
VN161039,4,0,0.410180002,0.777813077,4,21,6
VN161040,4,0,-0.349940985,-0.175209641,4,21,6
VN161041,4,0,-0.092221603,0.147913158,4,21,6
VN161042,4,0,0.669294,1.102684379,4,21,6
VN161043,4,0,-0.790405989,-0.727454782,4,21,6
VN161044,4,0,-0.665786982,-0.571210265,4,21,6
VN161045,4,0,0.613240004,1.032405138,4,21,6
VN161048,4,0,-0.36926499,-0.199437648,4,21,6
VN161049,4,0,1.556020021,2.214441538,4,21,6
VN161050,4,0,0.630559027,1.054119349,4,21,6
VN171003,4,0,-0.159206003,0.063929617,4,21,6
VN171004,4,0,1.825309992,2.552071333,4,21,6
VN171005,4,0,-0.477757007,-0.335462511,4,21,6
VN171006,4,0,0.632593989,1.056670785,4,21,6
VN171008,4,0,-0.607814014,-0.498525083,4,21,6
VN171009,4,0,1.067989945,1.602560401,4,21,6
VN171011,4,0,0.900635004,1.392734528,4,21,6
VN171012,4,0,-1.126569986,-1.148929715,4,21,6
VN171013,4,0,1.859480023,2.594913006,4,21,6
VN171014,4,0,-1.038709998,-1.038772821,4,21,6
VN171015,4,0,-1.399170041,-1.490709543,4,21,6
VN171017,4,0,0.382991999,0.743725359,4,21,6
VN171018,4,0,0.751945972,1.206311584,4,21,6
VN171019,4,0,0.063711204,0.343418211,4,21,6
VN171021,4,0,1.230159998,1.805885673,4,21,6
VN171022,4,0,2.059639931,2.845869064,4,21,6
VN171023,4,0,1.818269968,2.543244839,4,21,6
VN171027,4,0,1.051290035,1.581622481,4,21,6
VN171030,4,0,1.761600018,2.472193241,4,21,6
VN171031,4,0,-0.944715023,-0.920924008,4,21,6
VN171033,4,0,1.54531002,2.201013565,4,21,6
VN171034,4,0,1.349239945,1.955185413,4,21,6
VN171035,4,0,0.730942011,1.179977298,4,21,6
VN171037,4,0,0.345925987,0.69725281,4,21,6
VN171038,4,0,1.820569992,2.546128511,4,21,6
VN171040,4,0,0.993295014,1.508909583,4,21,6
VN171041,4,0,-1.570000052,-1.704892397,4,21,6
VN171042,4,0,1.296499968,1.889061213,4,21,6
VN171043,4,0,2.120130062,2.921710253,4,21,6
VN171044,4,0,-0.113231003,0.12157204,4,21,6
VN171045,4,0,0.327199996,0.6737746,4,21,6
VN171046,4,0,0.233059004,0.555742681,4,21,6
VN171048,4,0,-0.0408802,0.212283865,4,21,6
VN171049,4,0,2.311719894,3.161921263,4,21,6
VN171051,4,0,0.665458977,1.097876072,4,21,6
VN171053,4,0,0.852006018,1.331764579,4,21,6
VN171057,4,0,0.732079983,1.181403995,4,21,6
VN171059,4,0,-1.192289948,-1.231327891,4,21,6
VN171060,4,0,0.505656004,0.897518754,4,21,6
VN171063,4,0,-0.066235997,0.180493325,4,21,6
VN171080,4,0,-0.489939988,-0.350737244,4,21,6
VN181001,4,0,0.113558002,0.405915022,4,21,6
VN181002,4,0,0.805944026,1.274013162,4,21,6
VN181003,4,0,0.800884008,1.267668962,4,21,6
VN181005,4,0,1.485769987,2.126363754,4,21,6
VN181006,4,0,-0.183438003,0.033548076,4,21,6
VN181008,4,0,-0.532630026,-0.404261082,4,21,6
VN181009,4,0,0.89180398,1.381662369,4,21,6
VN181011,4,0,1.299589992,1.892935395,4,21,6
VN181013,4,0,0.657786012,1.088255882,4,21,6
VN181014,4,0,-0.554435015,-0.431599677,4,21,6
VN181016,4,0,1.254729986,1.836690903,4,21,6
VN181018,4,0,1.357310057,1.96530354,4,21,6
VN181019,4,0,0.069209702,0.350312114,4,21,6
VN181020,4,0,0.788259983,1.251841307,4,21,6
VN181021,4,0,1.133980036,1.68529737,4,21,6
VN181023,4,0,0.824284017,1.297007442,4,21,6
VN181026,4,0,1.003170013,1.52129066,4,21,6
VN181029,4,0,1.918349981,2.668722868,4,21,6
VN181030,4,0,1.477659941,2.11619544,4,21,6
VN181033,4,0,0.333647996,0.681858957,4,21,6
VN181036,4,0,1.707949996,2.404927969,4,21,6
VN181037,4,0,-0.739278972,-0.663352907,4,21,6
VN181039,4,0,1.08660996,1.625905752,4,21,6
VN181042,4,0,1.174890041,1.736589432,4,21,6
VN181043,4,0,0.496576011,0.886134446,4,21,6
VN181044,4,0,0.726468027,1.174367905,4,21,6
VN181045,4,0,0.549476981,0.952460468,4,21,6
VN181046,4,0,1.373780012,1.985953212,4,21,6
VN181047,4,0,1.674049973,2.36242485,4,21,6
VN181049,4,0,0.447167993,0.824187756,4,21,6
VN181050,4,0,2.268019915,3.107131243,4,21,6
VN181056,4,0,0.919965982,1.416971326,4,21,6
VN181058,4,0,1.305109978,1.89985621,4,21,6
VN181059,4,0,1.065080047,1.59891212,4,21,6
VN181069,4,0,1.85450995,2.588681698,4,21,6
VN181073,4,0,1.815099955,2.539270163,4,21,6
VN181078,4,0,-0.0357542,0.218710721,4,21,6
VN191001,4,0,-0.588631988,-0.474475086,4,21,6
VN191003,4,0,0.668505013,1.10169518,4,21,6
VN191004,4,0,-0.428954005,-0.274274409,4,21,6
VN191005,4,0,-0.057408299,0.191561297,4,21,6
VN191006,4,0,0.516955018,0.911685169,4,21,6
VN191007,4,0,-0.0213762,0.236737534,4,21,6
VN191008,4,0,-0.096726403,0.142265141,4,21,6
VN191009,4,0,-0.736262977,-0.659571528,4,21,6
VN191011,4,0,-0.0795606,0.163787246,4,21,6
VN191012,4,0,0.293379992,0.631371796,4,21,6
VN191013,4,0,1.346660018,1.951950788,4,21,6
VN191014,4,0,0.382445008,0.743039548,4,21,6
VN191015,4,0,-1.000920057,-0.991392612,4,21,6
VN191016,4,0,1.992409945,2.761577606,4,21,6
VN191017,4,0,0.587858975,1.000582933,4,21,6
VN191018,4,0,-0.690421999,-0.602097094,4,21,6
VN191020,4,0,-1.377820015,-1.463941336,4,21,6
VN191021,4,0,0.68741399,1.125402808,4,21,6
VN191022,4,0,-1.362390041,-1.444595575,4,21,6
VN191023,4,0,0.453148991,0.831686616,4,21,6
VN191024,4,0,1.137169957,1.689296842,4,21,6
VN191025,4,0,-0.144211993,0.082728773,4,21,6
VN191026,4,0,1.749590039,2.457135439,4,21,6
VN191027,4,0,-0.754152,-0.682000339,4,21,6
VN191028,4,0,1.056579947,1.588254809,4,21,6
VN191029,4,0,-0.130860001,0.0994692,4,21,6
VN191030,4,0,-0.064975299,0.182073966,4,21,6
VN191033,4,0,0.658658028,1.08934927,4,21,6
VN191035,4,0,-0.064982504,0.182064936,4,21,6
VN191036,4,0,1.868239999,2.605895996,4,21,6
VN191037,4,0,0.275656015,0.609149873,4,21,6
VN191038,4,0,-0.274064004,-0.080076776,4,21,6
VN191039,4,0,0.248252004,0.574791372,4,21,6
VN191040,4,0,-0.727409005,-0.648470581,4,21,6
VN191041,4,0,-0.169756994,0.050701018,4,21,6
VN191043,4,0,1.339949965,1.943537831,4,21,6
VN191044,4,0,-0.420581996,-0.263777763,4,21,6
VN191045,4,0,0.335090011,0.683666885,4,21,6
VN191046,4,0,-0.507492006,-0.372743577,4,21,6
VN191047,4,0,0.0226859,0.291981608,4,21,6
VN191048,4,0,1.891350031,2.634871006,4,21,6
VN191050,4,0,0.649616003,1.078012586,4,21,6
VN191052,4,0,-1.111590028,-1.130148172,4,21,6
VN191055,4,0,0.352335989,0.705289543,4,21,6
VN191057,4,0,0.62639302,1.048896074,4,21,6
VN201002,4,0,-0.167320997,0.05375522,4,21,6
VN201003,4,0,-0.400563002,-0.238678396,4,21,6
VN201005,4,0,-0.90585202,-0.872198462,4,21,6
VN201006,4,0,1.00959003,1.52933991,4,21,6
VN201007,4,0,2.085030079,2.877702713,4,21,6
VN201008,4,0,-0.208294004,0.002384178,4,21,6
VN201010,4,0,-1.397169948,-1.488201857,4,21,6
VN201011,4,0,1.900050044,2.645778894,4,21,6
VN201013,4,0,0.375427991,0.734241784,4,21,6
VN201014,4,0,-0.109434001,0.126332641,4,21,6
VN201015,4,0,0.179378003,0.488438666,4,21,6
VN201016,4,0,1.592499971,2.260179281,4,21,6
VN201017,4,0,0.208838001,0.525374949,4,21,6
VN201023,4,0,1.499719977,2.143853903,4,21,6
VN201024,4,0,-1.402809978,-1.495273232,4,21,6
VN201030,4,0,0.824531972,1.297318339,4,21,6
VN201031,4,0,1.349900007,1.956012964,4,21,6
VN201032,4,0,0.524290979,0.920882821,4,21,6
VN201034,4,0,-1.387699962,-1.476328611,4,21,6
VN201037,4,0,0.456416994,0.835783958,4,21,6
VN201039,4,0,0.548313975,0.951002359,4,21,6
VN201042,4,0,-0.447079986,-0.297000349,4,21,6
VN201044,4,0,1.809499979,2.532249212,4,21,6
VN201045,4,0,-0.858049989,-0.812265337,4,21,6
VN201046,4,0,-0.055293199,0.194213167,4,21,6
VN201049,4,0,2.308470011,3.157846689,4,21,6
VN201050,4,0,-0.183659002,0.033270992,4,21,6
VN201051,4,0,1.59473002,2.262975454,4,21,6
VN201052,4,0,1.415099978,2.037759304,4,21,6
VN201056,4,0,1.086380005,1.625617504,4,21,6
VN201059,4,0,1.056349993,1.587966561,4,21,6
VN201064,4,0,0.953126013,1.458546638,4,21,6
VN201065,4,0,1.25909996,1.842169881,4,21,6
VN201068,4,0,0.571565986,0.98015517,4,21,6
VN201073,4,0,1.060179949,1.592768431,4,21,6
VN201074,4,0,0.279069006,0.61342901,4,21,6
VN201082,4,0,0.907041013,1.400766253,4,21,6
VN201084,4,0,0.354268998,0.707713068,4,21,6
VN201086,4,0,0.361817986,0.717177868,4,21,6
VN201104,4,0,-0.84049499,-0.790255249,4,21,6
VN010001,4,1,0.112368003,0.404423028,4,23,6
VN010002,4,1,-2.081199884,-2.345823288,4,23,6
VN010003,4,1,0.568548024,0.976371348,4,23,6
VN010004,4,1,-0.081764497,0.161024049,4,23,6
VN010005,4,1,-0.473969996,-0.330714434,4,23,6
VN010006,4,1,-0.530184984,-0.401195526,4,23,6
VN010007,4,1,-0.846036017,-0.797202468,4,23,6
VN010008,4,1,-0.253690004,-0.054532312,4,23,6
VN010009,4,1,-0.098649196,0.139854386,4,23,6
VN010010,4,1,0.891107976,1.380789757,4,23,6
VN010011,4,1,1.297729969,1.890603304,4,23,6
VN010012,4,1,0.294458002,0.632723391,4,23,6
VN010013,4,1,1.339869976,1.943437576,4,23,6
VN010014,4,1,-0.696907997,-0.610229135,4,23,6
VN010015,4,1,0.192604005,0.505021155,4,23,6
VN010016,4,1,-0.317974001,-0.135130152,4,23,6
VN010017,4,1,-1.48416996,-1.597280502,4,23,6
VN010018,4,1,-0.0153749,0.244261831,4,23,6
VN010019,4,1,0.0247685,0.294592738,4,23,6
VN010020,4,1,-0.728026986,-0.649245381,4,23,6
VN010021,4,1,1.070729971,1.605995774,4,23,6
VN010022,4,1,-0.974968016,-0.958854556,4,23,6
VN010024,4,1,0.251699001,0.579113126,4,23,6
VN010025,4,1,-0.928613007,-0.900735676,4,23,6
VN010026,4,1,0.035840001,0.308473945,4,23,6
VN010027,4,1,1.361549973,1.97061944,4,23,6
VN010029,4,1,0.936424017,1.437605977,4,23,6
VN010030,4,1,-0.162511006,0.059785876,4,23,6
VN010031,4,1,-0.659272015,-0.563041985,4,23,6
VN010032,4,1,-0.219159007,-0.01123812,4,23,6
VN010033,4,1,-0.450075001,-0.300755441,4,23,6
VN010034,4,1,0.974178016,1.484941125,4,23,6
VN010035,4,1,-0.758237004,-0.687122047,4,23,6
VN010036,4,1,-0.76424402,-0.694653511,4,23,6
VN010037,4,1,-0.626625001,-0.522109866,4,23,6
VN010038,4,1,-1.355499983,-1.435957074,4,23,6
VN010039,4,1,-0.113015004,0.121842861,4,23,6
VN010040,4,1,-0.562750995,-0.442026079,4,23,6
VN010041,4,1,-0.665597975,-0.570973337,4,23,6
VN010042,4,1,-0.78136301,-0.716116905,4,23,6
VN010043,4,1,0.109810002,0.401215851,4,23,6
VN010044,4,1,-0.269706994,-0.074614055,4,23,6
VN010045,4,1,0.251293987,0.578605294,4,23,6
VN010046,4,1,-0.789941013,-0.726871848,4,23,6
